Season,Contestant,Survival Score,Survival Average,Challenge Wins,Challenge Appearances,Challenge Win %,Sit Outs,Votes For Bootee,Votes Against (Total),Total Votes Cast,Tribal Council Appearances,Tribal Counicl %,Tribal Council Ratio (Weighted),Jury Votes For,Total Numbers Of Jurors,Jury Votes %,Idols Found,Idols Held,Idols Played,Votes Voided,Immunity Challenge Wins,Immunity Challenge Appearances,Advantages Found,Advantages Played,Notes
34,Tony Vlachos,0.32,1.27,0.0,0.21,0.0,0,1,7,19,2,0.32,1.27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Jt Thomas,0.4,0.73,0.73,1.48,0.49,0,0,3,16,2,-0.09,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34,Ciera Eastin,-0.9,0.0,0.0,0.1,0.0,0,0,9,10,1,-0.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Ben Driebergen,1.52,9.16,1.78,14.28,0.12,1,7,2,73,9,0.77,3.63,5,8,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Chrissy Hofbeck,1.15,9.09,6.43,14.28,0.45,1,5,7,82,11,0.45,1.16,2,8,0.25,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,
35,Devon Pinto,1.01,6.57,1.53,14.28,0.11,1,9,1,82,10,0.9,5.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Lauren Rimmer,1.12,6.29,2.86,10.78,0.27,4,6,3,67,7,0.85,3.43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Ryan Ulrich,0.84,6.05,0.63,14.28,0.04,1,8,0,87,12,0.67,4.67,1,8,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Ashley Nolan,0.8,4.43,3.13,12.28,0.26,0,5,8,72,9,0.54,1.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Desi Williams,0.77,3.3,2.13,4.33,0.49,0,1,4,26,3,0.28,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Cole Medders,0.47,2.98,2.98,5.53,0.54,0,0,7,32,3,-0.07,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Jp Hilsabeck,0.82,2.93,0.93,7.53,0.12,0,5,6,56,7,0.7,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Alan Ball,0.74,2.72,0.38,1.13,0.34,0,1,2,10,2,0.4,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Mike Zahalsky,0.46,2.48,1.31,13.28,0.1,3,3,5,67,8,0.37,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Ali Elliott,0.67,2.43,0.43,2.13,0.2,0,2,3,20,4,0.46,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Joe Mena,0.61,2.26,1.18,8.78,0.13,2,3,9,53,6,0.47,1.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Jessica Johnston,-0.01,1.78,1.78,3.13,0.57,0,0,7,12,1,-0.58,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Patrick Bolton,0.39,1.64,0.08,0.73,0.11,0,1,5,11,2,0.27,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Roark Luskin,-0.15,0.73,0.73,1.63,0.45,0,0,3,5,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Katrina Radke,-0.58,0.08,0.08,0.33,0.25,0,0,5,6,1,-0.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Simone Nguyen,-0.68,0.08,0.08,0.53,0.16,0,0,5,6,1,-0.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Domenick Abbate,1.6,10.77,4.31,12.39,0.35,1,8,2,80,10,0.8,3.73,5,11,0.45,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,
36,Wendell Holland,1.63,9.65,3.95,12.39,0.32,0,7,5,75,9,0.77,2.42,6,11,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Laurel Johnson,1.1,6.69,2.45,12.72,0.19,1,10,2,92,11,0.91,4.24,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Chelsea Townsend,1.13,5.37,3.04,7.89,0.39,2,6,5,70,8,0.74,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Sebastian Noel,0.86,4.17,2.1,10.72,0.2,0,6,5,78,9,0.66,2.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Kellyn Bechtold,0.77,3.75,1.65,9.39,0.18,0,6,4,78,10,0.59,2.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Angela Perkins,0.59,3.67,1.89,12.39,0.15,2,4,3,79,9,0.44,1.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Jenna Bowman,0.73,3.14,0.64,5.89,0.11,1,5,3,74,8,0.62,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,James Lim,1.19,2.6,0.5,1.02,0.49,0,3,6,30,4,0.7,2.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Libby Vincek,0.92,2.57,1.02,3.69,0.28,0,4,8,55,6,0.64,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Brendan Shapiro,1.09,2.52,0.44,0.91,0.49,0,2,5,26,3,0.6,2.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Michael Yerger,0.67,2.5,0.77,6.22,0.12,0,5,5,80,9,0.55,1.73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Bradley Kleihege,0.99,2.23,0.67,1.52,0.44,0,2,8,22,3,0.55,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Donathan Hurley,0.63,2.19,1.02,11.39,0.09,0,6,9,88,11,0.54,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Desiree Afuye,0.72,1.78,0.45,5.22,0.09,1,4,10,57,6,0.64,1.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Stephanie Johnson,0.58,1.38,0.11,0.82,0.14,0,2,7,34,4,0.45,1.27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Chris Noble,-0.32,1.29,1.29,2.86,0.45,0,0,10,13,1,-0.77,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Morgan Ricke,0.16,0.21,0.21,0.32,0.66,0,0,4,8,1,-0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Jacob Derwin,-0.63,0.0,0.0,0.21,0.0,0,0,5,8,1,-0.63,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Stephanie Gonzalez,-0.89,0.0,0.0,0.1,0.0,0,0,8,9,1,-0.89,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Nick Wilson,1.77,13.7,4.12,13.75,0.3,1,10,0,99,13,0.77,5.38,7,10,0.7,0.0,0.0,0.0,0.0,3.0,10.0,1.0,1.0,"Found by Nick, Day 21. Played on Alison, against Dan (Day 25)."
37,Mike White,1.21,8.19,2.19,13.75,0.16,0,9,1,100,12,0.75,4.2,3,10,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Kara Kay,0.8,6.64,2.19,13.75,0.16,1,7,0,96,11,0.64,4.45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Davie Rickenbacker,0.76,4.66,3.1,11.75,0.26,0,5,5,90,10,0.49,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Christian Hubicki,0.97,4.64,2.54,11.0,0.23,1,6,6,79,8,0.74,2.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Gabby Pascuzzi,0.83,4.38,1.04,8.75,0.12,1,5,2,72,7,0.71,3.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,John Hennigan,0.94,3.84,1.18,3.85,0.31,0,2,3,35,3,0.64,2.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Dan Rengering,0.93,3.61,2.21,4.8,0.46,0,2,6,46,4,0.47,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Alec Merlino,0.86,3.38,2.3,6.0,0.38,0,3,9,61,6,0.48,1.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Angelina Keely,0.74,3.37,1.04,13.75,0.08,2,8,4,100,12,0.66,2.33,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Alison Raybould,0.7,3.04,2.13,13.0,0.16,1,5,13,91,9,0.54,0.92,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Carl Boudreaux,0.61,2.3,0.9,7.05,0.13,2,3,6,64,6,0.48,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Natalia Azoqa,0.79,2.21,0.21,0.54,0.39,1,1,3,15,2,0.4,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Lyrsa Torres,0.92,2.14,0.7,1.69,0.42,0,2,9,18,3,0.5,1.44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Natalie Cole,0.69,2.05,0.3,0.94,0.32,1,1,4,15,2,0.37,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Elizabeth Olson,0.72,1.62,0.53,2.44,0.22,1,2,13,27,3,0.51,1.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Jeremy Crawford,-0.27,0.21,0.21,0.34,0.63,0,0,9,10,1,-0.9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Bi Nguyen,0.14,0.13,0.13,0.34,0.37,0,0,0,9,1,-0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Jessica Peet,-0.56,0.0,0.0,0.21,0.0,0,0,5,9,1,-0.56,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Pat Cusack,-1.0,0.0,0.0,0.1,0.0,0,0,0,0,0,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Gavin Whitson,1.24,10.58,4.06,15.47,0.26,0,8,0,101,12,0.67,4.67,4,13,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Chris Underwood,1.85,8.79,2.14,5.52,0.39,0,4,5,35,5,0.77,2.49,9,13,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Rick Devens,0.95,7.34,5.56,14.47,0.38,0,8,5,117,14,0.57,1.78,0,0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,
38,Julie Rosenberg,0.71,6.11,3.31,15.47,0.21,3,5,1,88,10,0.5,2.8,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Ron Clark,0.91,5.19,2.33,11.47,0.2,3,5,3,71,7,0.71,2.86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Aurora Mccreary,0.8,4.47,3.5,13.47,0.26,1,5,12,77,9,0.54,0.97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Victoria Baamonde,0.78,4.15,0.75,13.47,0.06,3,8,2,96,11,0.73,3.39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Julia Carter,0.84,2.93,1.5,5.89,0.25,1,2,9,36,3,0.58,1.44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Daniel Dasilva,0.79,2.38,0.68,9.47,0.07,0,8,8,100,11,0.72,1.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Lauren Oconnell,0.72,2.1,0.85,14.47,0.06,1,10,11,125,15,0.66,1.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Eric Hafemann,0.63,2.06,0.9,4.89,0.18,0,2,8,38,4,0.45,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Kelley Wentworth,0.76,1.69,0.6,8.22,0.07,1,7,14,92,10,0.68,1.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Joe Anglim,-0.04,1.58,1.58,3.72,0.42,0,0,6,13,1,-0.46,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,David Wright,0.69,1.51,0.27,6.89,0.04,0,6,11,83,9,0.65,1.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Keith Sowell,0.32,1.4,0.0,1.24,0.0,0,1,6,17,2,0.32,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Wendy Diaz,0.33,0.92,0.49,2.72,0.18,0,1,9,37,5,0.15,0.43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Aubry Bracco,-0.65,0.48,0.48,3.22,0.15,2,0,4,5,1,-0.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Reem Daly,-0.44,0.0,0.0,2.11,0.0,0,0,4,9,1,-0.44,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Tommy Sheehan,1.81,10.97,2.54,10.79,0.24,1,7,2,75,9,0.77,3.63,8,10,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Dean Kowalski,1.09,8.29,2.42,10.79,0.22,1,8,0,99,12,0.67,4.67,2,10,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Noura Salman,1.1,5.7,3.52,10.79,0.33,1,7,6,83,9,0.77,2.18,0,10,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,
39,Lauren Beck,0.84,5.61,1.87,10.79,0.17,3,6,1,76,9,0.67,3.73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Missy Byrd,1.09,4.5,1.65,4.29,0.38,0,5,3,62,7,0.71,2.86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Aaron Meredith,1.18,4.42,2.65,4.29,0.62,0,4,5,63,7,0.56,1.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Elizabeth Beisel,0.72,4.01,0.81,5.29,0.15,0,4,1,71,7,0.57,3.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Jason Linden,1.39,3.53,0.73,0.98,0.74,0,1,6,17,1,0.65,2.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Elaine Stott,0.88,3.3,1.67,8.79,0.19,2,7,8,86,10,0.69,1.63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Janet Carbin,0.59,2.38,0.98,9.79,0.1,1,5,6,83,10,0.49,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Dan Spilo,0.66,2.08,1.04,8.79,0.12,1,5,5,71,8,0.54,1.04,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Jack Nichting,0.73,2.03,0.48,1.13,0.43,0,1,2,24,3,0.31,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Chelsea Walker,0.84,1.98,0.11,0.45,0.25,0,2,6,26,3,0.59,1.87,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Kellee Kim,0.67,1.65,0.48,2.13,0.23,0,2,8,37,4,0.45,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Tom Laidlaw,0.61,1.51,0.11,0.7,0.16,0,2,6,33,4,0.45,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Vince Moua,0.65,1.38,0.11,0.32,0.34,0,1,7,18,2,0.31,1.27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Jamal Shipman,0.36,1.18,0.48,3.29,0.15,0,1,6,48,4,0.22,0.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Karishma Patel,0.52,0.99,0.25,6.79,0.04,0,5,15,86,10,0.48,0.74,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Molly Byman,-0.23,0.1,0.1,0.21,0.47,0,0,7,10,1,-0.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Ronnie Bardah,-0.78,0.0,0.0,0.1,0.0,0,0,7,9,1,-0.78,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Tony Vlachos,1.79,13.73,4.56,12.07,0.38,1,8,0,97,12,0.67,4.67,12,16,0.75,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,
40,Michele Fitzgerald,0.73,4.53,2.78,12.07,0.23,1,7,4,109,14,0.5,1.75,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Denise Stapley,0.79,4.39,2.48,10.07,0.25,1,6,4,100,11,0.54,1.91,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Natalie Anderson,0.86,4.35,2.0,5.1,0.39,0,1,7,21,3,0.22,0.85,4,16,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Sandra Diaz-Twine,0.95,4.04,0.31,1.04,0.3,4,2,1,24,3,0.65,3.73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Ben Driebergen,0.9,3.93,1.54,11.07,0.14,0,10,5,105,13,0.77,2.39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Sarah Lacina,0.64,3.8,1.29,12.07,0.11,0,7,2,97,13,0.54,2.51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Yul Kwon,0.91,3.66,0.66,3.54,0.19,0,3,3,28,4,0.72,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Nick Wilson,0.88,3.36,1.66,10.07,0.16,0,8,8,90,11,0.72,1.7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Sophie Clarke,0.79,3.22,1.62,7.07,0.23,0,4,6,65,7,0.56,1.6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Kim Spradlin,0.74,3.17,2.09,8.07,0.26,0,4,9,73,8,0.48,1.08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Jeremy Collins,0.82,2.91,1.48,9.07,0.16,0,6,9,79,9,0.65,1.44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Ethan Zohn,0.66,2.44,0.11,2.45,0.05,0,2,4,27,3,0.62,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Tyson Apostol,0.78,2.39,1.34,5.79,0.23,0,3,12,51,5,0.55,1.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Wendell Holland,0.93,2.06,0.66,3.54,0.19,0,4,12,40,5,0.74,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Parvati Shallow,0.61,2.01,0.45,3.04,0.15,0,2,5,32,4,0.46,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Rob Mariano,0.56,2.0,0.25,2.79,0.09,0,2,4,32,4,0.47,1.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Adam Klein,0.83,1.99,1.0,4.74,0.21,0,4,15,55,6,0.62,0.98,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Danni Boatwright,0.34,1.28,0.11,2.32,0.05,0,1,8,19,2,0.29,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Amber Brkich,-0.55,0.1,0.1,2.21,0.05,0,0,6,10,1,-0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Erika Casupanan,1.92,11.28,2.03,10.35,0.2,4,6,2,56,7,0.85,4.0,7,8,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Ricard Foye,1.1,6.29,4.92,10.35,0.48,1,7,9,73,11,0.63,1.37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Xander Hastings,0.75,5.24,3.17,10.35,0.21,2,4,2,65,9,0.44,2.07,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Deshawn Radden,0.86,3.82,1.48,11.35,0.13,1,5,7,55,8,0.61,1.59,1,8,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Brad Reese,0.94,3.77,0.27,0.78,0.24,0,1,4,10,1,0.6,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Shan Smith,0.86,3.63,0.52,6.02,0.09,1,7,3,54,9,0.77,3.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Danny Mccray,0.57,3.54,2.31,9.35,0.25,0,2,3,50,6,0.32,1.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Evvie Jagoda,0.81,3.25,2.23,5.02,0.45,0,2,7,38,5,0.36,1.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Jd Robinson,0.97,2.85,0.52,1.28,0.4,0,2,4,14,3,0.57,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Heather Aldret,0.86,2.83,0.17,10.35,0.02,5,6,5,56,7,0.84,2.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Liana Wallace,0.81,2.26,0.83,7.02,0.12,1,5,10,54,7,0.69,1.13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Naseer Muttalif,0.47,2.08,0.91,5.02,0.18,3,1,4,29,3,0.29,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,David Voce,0.35,2.0,0.0,0.53,0.0,0,1,3,10,2,0.35,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Tiffany Seely,0.61,1.67,0.5,3.02,0.17,1,2,8,33,4,0.44,1.17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Genie Chen,0.53,1.52,0.53,1.62,0.32,1,1,3,17,4,0.21,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Sydney Segal,-0.07,0.98,0.98,2.82,0.35,1,0,5,12,0,-0.42,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Sara Wilson,-0.17,0.17,0.17,0.33,0.5,0,0,4,6,1,-0.67,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Eric Abraham,-0.83,0.0,0.0,0.33,0.0,0,0,5,6,1,-0.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Maryanne Oketch,1.87,10.67,1.28,11.97,0.11,2,8,2,58,9,0.89,4.15,7,8,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Lindsay Dolashewich,1.11,6.41,4.08,10.97,0.37,2,6,5,58,8,0.74,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Jonathan Young,1.15,5.7,3.48,11.97,0.29,0,7,7,58,8,0.86,2.23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Tori Meehan,1.33,5.38,3.04,4.97,0.61,0,3,5,35,4,0.71,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Mike Turner,1.02,5.0,1.63,10.97,0.15,1,6,4,64,8,0.74,2.63,1,8,0.13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
42,Omar Zaheer,0.89,4.74,2.08,8.97,0.23,2,4,3,54,6,0.66,2.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Hai Giang,1.04,3.75,1.63,6.97,0.23,0,5,7,44,6,0.81,2.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Romeo Escobar,0.68,3.07,1.52,10.97,0.14,4,5,6,56,9,0.54,1.56,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Drea Wheeler,0.83,2.98,0.64,6.97,0.09,3,6,5,51,8,0.74,2.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Rocksroy Bailey,0.59,2.24,0.84,3.97,0.21,2,2,4,36,5,0.38,1.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Lydia Meredith,0.72,2.08,0.53,2.77,0.19,2,2,8,20,3,0.53,1.56,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Swati Goel,0.57,1.73,0.39,1.32,0.3,0,1,3,17,3,0.27,1.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Chanelle Howell,0.11,0.63,0.63,2.97,0.21,1,0,9,31,3,-0.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Jenny Kim,-0.13,0.3,0.3,0.82,0.37,0,0,2,4,1,-0.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Marya Sherron,-0.65,0.2,0.2,0.57,0.35,0,0,4,4,1,-1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
